mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04438624382019043,0.002468652830237114,0.0035828113555908202,0.001301125244994,0.0,,gini,5,8,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.754742857142857,0.7446808510638299,0.7570776255707762,0.7565077171158718,0.767253044654939,0.7560524191096548,0.0071796917696203945,69
0.04272956848144531,0.0009375618646502992,0.0034704208374023438,0.0012073890475357092,0.0,,gini,5,8,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 8, 'min_samples_split': 20}",0.754742857142857,0.7446808510638299,0.7570776255707762,0.7565077171158718,0.767253044654939,0.7560524191096548,0.0071796917696203945,69
0.056096363067626956,0.0019199800680753827,0.003075838088989258,0.0008051427821917918,0.0,,gini,7,1,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7495387453874539,0.7318963429401794,0.7545787545787546,0.7543736878936318,0.7633310642160198,0.750743719003208,0.010421141755043327,283
0.053968048095703124,0.002335568906344348,0.002800655364990234,0.000733407023613902,0.0,,gini,7,1,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7495387453874539,0.7318963429401794,0.7546910755148741,0.7541977611940297,0.7633310642160198,0.7507309978505112,0.010417562355272225,284
0.05599765777587891,0.002653641419355262,0.002424478530883789,0.0001875433338362529,0.0,,gini,7,1,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7502882176619784,0.7318963429401794,0.7546910755148741,0.7544882256936348,0.7633310642160198,0.7509389852053372,0.010423863341160588,277
0.054298686981201175,0.0019874934691521697,0.002952289581298828,0.0009595790029391756,0.0,,gini,7,1,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7496542185338866,0.7317191283292979,0.754639175257732,0.7543736878936318,0.7640653357531759,0.7508903091535448,0.010666127175605795,278
0.055971717834472655,0.003020270896060364,0.002990579605102539,0.0008469710624493008,0.0,,gini,7,2,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7494231656668204,0.7318963429401794,0.7544663307375172,0.7541977611940297,0.7639172915246534,0.75078017841264,0.010547910292479383,280
0.053907346725463864,0.003031433133019112,0.002500486373901367,0.00042531301544611306,0.0,,gini,7,2,5,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7495961227786753,0.7317191283292979,0.7544663307375172,0.7540219165306599,0.7639172915246534,0.7507441579801608,0.010596220614653845,282
0.056072425842285153,0.001007272774601077,0.002264738082885742,6.203209760866612e-05,0.0,,gini,7,2,10,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7498846331333642,0.7318963429401794,0.7542935653766888,0.7543123543123543,0.7637437528396185,0.7508261297204409,0.010490615828960988,279
0.05479621887207031,0.0015878688465721675,0.0023159503936767576,0.00011121774656097752,0.0,,gini,7,2,20,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7495387453874539,0.7317191283292979,0.7538955087076077,0.7543736878936318,0.76395823876532,0.7506970618166623,0.010593489626073769,285
0.05657496452331543,0.0036942220968538557,0.002494049072265625,0.0003991738651949227,0.0,,gini,7,4,2,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7502882176619784,0.7325918762088974,0.7540683016273206,0.7534883720930232,0.7621646202819464,0.7505202775746332,0.009782333097660106,287
